Site,Day,Month,Year,PolygonNum,PointNum,Sub&Att,Subclass,Attributes,SampFormat,Northing,Easting,Altitude,Notes
RR,14,Aug,2023,01,1,04a,04,a,MU,4613568.266,413696.457,0.533,
RR,14,Aug,2023,15,31,10a,10,a,MU,4613527.21,413234.581,0.629,
RR,14,Aug,2023,22,44,33,33,,MU,4613692.637,413414.869,0.541,
RR,14,Aug,2023,37,73,33,33,,MU,4613765.968,413627.071,0.594,
RR,14,Aug,2023,38,74,33,33,,MU,4613763.303,413613.497,0.612,
