Site,Day,Month,Year,PolygonNum,PointNum,Sub&Att,Subclass,Attributes,SampFormat,Northing,Easting,Altitude,Notes
SOR,20,Aug,2019,68,178,06a,6,a,Line,4665077.62,360240.724,1.214,
SOR,20,Aug,2019,70,180,07a,7,a,Line,4665076.517,360236.64,1.223,mixed with some juncus  40%
SOR,20,Aug,2019,70,181,07a,7,a,Line,4665075.903,360234.183,1.215,mixed with some juncus  40%
SOR,20,Aug,2019,73,184,04a,4,a,Line,4665072.578,360228.894,1.216,
SOR,20,Aug,2019,73,185,04a,4,a,Line,4665070.318,360225.083,1.241,
SOR,20,Aug,2019,75,187,04a,4,a,Line,4665068.362,360221.369,1.257,
SOR,20,Aug,2019,75,188,04a,4,a,Line,4665067.691,360219.064,1.266,
SOR,20,Aug,2019,76,189,03a,3,a,Line,4665066.954,360217.099,1.28,
SOR,20,Aug,2019,76,190,03a,3,a,Line,4665065.537,360213.764,1.254,
SOR,20,Aug,2019,76,191,03a,3,a,Line,4665064.652,360211.103,1.314,
SOR,20,Aug,2019,81,196,33,33,,Line,4665061.535,360212.296,1.312,
SOR,20,Aug,2019,81,197,33,33,,Line,4665056.575,360211.666,1.293,
SOR,20,Aug,2019,81,198,33,33,,Line,4665059.762,360216.495,1.273,
SOR,20,Aug,2019,82,199,32,32,,Line,4665158.102,360542.981,1.009,TSA underwrack
SOR,20,Aug,2019,82,200,32,32,,Line,4665166.839,360537.689,1.055,TSA underwrack
SOR,20,Aug,2019,83,201,01b,1,b,Line,4665168.859,360537.271,1.044,thinning
SOR,20,Aug,2019,83,202,01b,1,b,Line,4665174.046,360535.268,0.996,
SOR,20,Aug,2019,83,203,01b,1,b,Line,4665172.628,360530.541,0.918,
SOR,20,Aug,2019,86,206,06af,6,af,Line,4665189.305,360518.252,1.198,"""f"" because its moundy"
SOR,20,Aug,2019,86,207,06af,6,af,Line,4665192.13,360497.534,1.207,"""f"" because its moundy"
SOR,20,Aug,2019,87,208,02a,2,a,Line,4665192.462,360495.321,1.225,flowering 10%
SOR,20,Aug,2019,87,209,02a,2,a,Line,4665189.163,360483.62,1.173,flowering 30%
SOR,20,Aug,2019,88,210,01a,1,a,Line,4665188.711,360481.651,1.119,
SOR,20,Aug,2019,88,211,01a,1,a,Line,4665185.102,360470.826,1.067,
SOR,20,Aug,2019,90,221,10a,10,a,Line,4665183.448,360469.128,0.992,
SOR,20,Aug,2019,90,222,10a,10,a,Line,4665182.93,360468.887,1.05,
SOR,20,Aug,2019,90,223,10a,10,a,Line,4665182.363,360469.148,0.99,
SOR,20,Aug,2019,90,224,10a,10,a,Line,4665181.784,360470.11,1.107,
SOR,20,Aug,2019,90,225,10a,10,a,Line,4665183.75,360470.351,1.056,
SOR,20,Aug,2019,91,226,01a,1,a,Line,4665184.211,360467.796,1.075,flowering
SOR,20,Aug,2019,91,227,01a,1,a,Line,4665176.919,360445.637,1.186,
SOR,20,Aug,2019,92,228,02a,2,a,Line,4665176.099,360443.608,1.15,
SOR,20,Aug,2019,92,229,02a,2,a,Line,4665171.418,360428.594,1.206,
SOR,20,Aug,2019,94,231,04a,4,a,Line,4665168.431,360431.41,1.209,
SOR,20,Aug,2019,94,232,04a,4,a,Line,4665151.699,360410.666,1.17,
SOR,20,Aug,2019,95,233,02a,2,a,Line,4665150.852,360408.772,1.176,
SOR,20,Aug,2019,95,234,02a,2,a,Line,4665149.47,360405.321,1.099,
SOR,20,Aug,2019,96,235,01a,1,a,Line,4665148.616,360403.429,1.049,not flowering
SOR,20,Aug,2019,96,236,01a,1,a,Line,4665171.462,360412.727,1.18,
