Site,Day,Month,Year,PolygongonNum,PointNum,Sub&Att,Subclass,Attributes,SampFormat,Northing,Easting,Altitude,Notes
PEG,,,,1,2,06a,06,a,MU,4672433.465,357584.466,1.444,
