"source","group","n","mean_bias","median_bias","mae","mad","rmse","max_abs","q25_abs","q75_abs","q95_abs","slope","bias_p","pct_within_10cm","pct_within_20cm"
"may_22_ortho","7",1,0.139745314842797,0.139745314842797,0.139745314842797,0,0.139745314842797,0.139745314842797,0.139745314842797,0.139745314842797,0.139745314842797,NA,NA,0,100
"may_22_ortho","8",4,0.157329846405255,0.12846045257831,0.157329846405255,0.0730346986884267,0.181392413567793,0.299153575861062,0.0821763824860439,0.20361391649752,0.280045643988354,1.42621277438688,0.0568305767636563,50,75
"may_22_ortho","9",6,0.330237804930209,0.335088136130274,0.330237804930209,0.26472829208822,0.363513947549783,0.517663892792346,0.191165914909086,0.468667618187619,0.515654407854073,1.05812254236516,0.00463283297909491,0,33.3333333333333
"may_22_ortho","N/A",1,0.189157091670076,0.189157091670076,0.189157091670076,0,0.189157091670076,0.189157091670076,0.189157091670076,0.189157091670076,0.189157091670076,NA,NA,0,100
"massgis_415636","overall",76,0.0528069030311033,0.0457908517206834,0.0553812599783603,0.0405709910568943,0.0708566664545076,0.243878099785548,0.0258574804881928,0.0735262334022663,0.131794809733447,1.03074063260937,7.66373517017235e-15,85.5263157894737,98.6842105263158
"massgis_415636","1",18,0.05380024414526,0.0442369856760025,0.0602271293433062,0.0624165338470593,0.0863503621264389,0.243878099785548,0.0171225473948217,0.0763251573260205,0.168334675115033,1.09622644493517,0.00437645438289449,77.7777777777778,94.4444444444444
"massgis_415636","10",15,0.0388479849809394,0.0272950944342978,0.0409110363777915,0.028631233131095,0.0573944015365562,0.149892909785993,0.013364126676786,0.0543423390988723,0.122891591563245,0.983163962920624,0.00397924840330723,86.6666666666667,100
"massgis_415636","11",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_415636","12",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_415636","2",3,0.0587426976402834,0.0387863961113797,0.0587426976402834,0.00302563160587136,0.0658136840083268,0.100696061257831,0.0377660158315094,0.0697412286846055,0.0945050947431862,0.656890414716476,0.107439455404878,66.6666666666667,100
"massgis_415636","3",15,0.045436618906108,0.0424528964032873,0.0487047138043692,0.0179790167629943,0.0655385771342896,0.191389559896683,0.027418463734566,0.0503217817677239,0.121685524909369,0.874331765074828,0.00290156405437242,93.3333333333333,100
"massgis_415636","4",2,0.0659597341290953,0.0659597341290953,0.0659597341290953,0.0480690882343452,0.0734975014206617,0.0983818899596263,0.0497486562138298,0.0821708120443608,0.0951396743765732,1.38143712741801,0.290846424319283,100,100
