poly_number,point_number,subclass,northing,easting,elevation,notes,date,type,veg_height_cm,veg_height_m,outside_mask,out_rgb_may,out_lidar_may,out_rgb_aug,out_lidar_aug,site,predicted
NA,22,10,4637140.241,416785.037,1.378,NA,2022-08-24,EVP,15,0.15,NA,NA,NA,NA,NA,wel,NA
NA,23,1,4636995.759,416849.834,1.28,NA,2022-08-24,EVP,117,1.17,NA,NA,NA,NA,NA,wel,NA
NA,24,9,4637297.132,417004.283,1.915,NA,2022-08-07,EVP,79,0.79,NA,NA,NA,NA,NA,wel,1.907291215286671
NA,26,1,4637107.068,417035.067,1.135,NA,2022-08-07,EVP,54,0.54,NA,NA,NA,NA,NA,wel,1.1001094176968962
NA,27,3,4637067.243,416748.4,1.392,NA,2022-08-24,EVP,23,0.23,NA,NA,NA,NA,NA,wel,NA
NA,28,3,4637278.446,417305.691,1.729,NA,2022-08-07,EVP,27,0.27,NA,NA,NA,NA,NA,wel,1.7771035870163665
NA,29,3,4637248.619,416745.249,1.321,NA,2022-08-24,EVP,37,0.37,NA,NA,NA,NA,NA,wel,NA
NA,30,1,4637206.923,417197.274,0.956,NA,2022-08-07,EVP,73,0.73,NA,NA,NA,NA,NA,wel,1.0756999334821549
NA,31,10,4637362.082,416807.427,1.298,NA,2022-08-24,EVP,35,0.35,Yes,NA,NA,NA,NA,wel,NA
NA,33,1,4636995.337,416853.012,1.063,NA,2022-08-24,EVP,189,1.89,NA,NA,NA,NA,NA,wel,NA
NA,34,1,4637173.937,417097.28,1.21,NA,2022-08-07,EVP,135,1.35,NA,NA,NA,NA,NA,wel,1.1472483476617865
NA,35,10,4636954.597,416871.835,1.586,NA,2022-08-24,EVP,18,0.18,NA,NA,NA,NA,NA,wel,NA
NA,36,3,4637455.196,417267.729,1.408,NA,2022-08-07,EVP,21,0.21,NA,NA,NA,NA,NA,wel,1.4340181209164657
NA,37,4,4637266.38,417163.541,1.505,NA,2022-08-07,EVP,21,0.21,NA,NA,NA,NA,NA,wel,1.5676012768005438
NA,38,3,4637026.411,416752.03,1.213,NA,2022-08-24,EVP,41,0.41,NA,NA,NA,NA,NA,wel,NA
NA,39,3,4637409.1,417009.242,1.469,NA,2022-08-07,EVP,29,0.29,NA,NA,NA,NA,NA,wel,1.4631453357618873
NA,41,10,4637359.155,416852.397,1.25,NA,2022-08-24,EVP,32,0.32,NA,NA,NA,NA,NA,wel,NA
NA,43,3,4636900.256,416604.977,1.207,NA,2022-08-24,EVP,38,0.38,NA,NA,NA,NA,NA,wel,NA
NA,44,3,4637047.224,416785.323,1.471,NA,2022-08-24,EVP,23,0.23,NA,NA,NA,NA,NA,wel,NA
NA,45,3,4637197.318,417158.741,1.517,NA,2022-08-07,EVP,16,0.16,NA,NA,NA,NA,NA,wel,1.5726371914118908
NA,46,3,4637109.688,416892.529,1.49,NA,2022-08-24,EVP,22,0.22,NA,NA,NA,NA,NA,wel,NA
NA,49,1,4636887.761,416737.567,0.969,NA,2022-08-24,EVP,114,1.14,NA,NA,NA,NA,NA,wel,NA
NA,52,3,4637373.833,417045.896,1.462,NA,2022-08-07,EVP,32,0.32,NA,NA,NA,NA,NA,wel,1.5141834177780606
NA,57,3,4637114.804,417170.314,1.703,NA,2022-08-07,EVP,28,0.28,NA,NA,NA,NA,NA,wel,1.7156429824234167
NA,60,4,4637389.765,417132.377,1.453,NA,2022-08-07,EVP,26,0.26,NA,NA,NA,NA,NA,wel,1.4342060836275352
NA,61,4,4637372.795,417118.257,1.443,NA,2022-08-07,EVP,28,0.28,NA,NA,NA,NA,NA,wel,1.4728849851309485
NA,62,5,4637261.341,417010.724,1.544,NA,2022-08-07,EVP,62,0.62,NA,NA,NA,NA,NA,wel,1.5121113186659385
NA,63,8,4637136.711,416976.896,1.645,NA,2022-08-07,EVP,34,0.34,NA,NA,NA,NA,NA,wel,NA
NA,64,4,4636923.62,416814.648,1.391,NA,2022-08-24,EVP,37,0.37,NA,NA,NA,NA,NA,wel,NA
NA,65,3,4637377.925,417097.125,1.52,NA,2022-08-07,EVP,20,0.2,NA,NA,NA,NA,NA,wel,1.549412167064939
NA,67,3,4637179.939,417184.503,1.5,NA,2022-08-07,EVP,30,0.3,NA,NA,NA,NA,NA,wel,1.447341314157899
NA,68,6,4637057.497,416804.721,1.651,NA,2022-08-24,EVP,10,0.1,NA,NA,NA,NA,NA,wel,NA
NA,69,4,4637156.854,417140.281,1.6,NA,2022-08-07,EVP,23,0.23,NA,NA,NA,NA,NA,wel,1.6399330624851653
NA,70,N/A,4637077.766,417177.158,1.81,NA,2022-08-07,EVP,18,0.18,NA,NA,NA,NA,NA,wel,1.9221159667408647
NA,71,5,4636929.636,416725.158,1.511,NA,2022-08-24,EVP,27,0.27,NA,NA,NA,NA,NA,wel,NA
NA,72,3,4637302.735,417009.044,1.708,NA,2022-08-07,EVP,41,0.41,NA,NA,NA,NA,NA,wel,1.6931066833495205
NA,74,5,4637468.401,416913.504,1.654,NA,2022-08-24,EVP,58,0.58,Yes,NA,NA,NA,NA,wel,NA
NA,75,6,4637187.345,416875.787,1.508,NA,2022-08-24,EVP,15,0.15,NA,NA,NA,NA,NA,wel,NA
NA,77,1,4637194.447,416784.408,1.154,NA,2022-08-24,EVP,63,0.63,NA,NA,NA,NA,NA,wel,NA
NA,78,5,4637231.89,417176.021,1.561,NA,2022-08-07,EVP,25,0.25,NA,NA,NA,NA,NA,wel,1.5974424739138966
NA,80,1,4637211.791,416715.03,1.136,NA,2022-08-24,EVP,147,1.47,NA,NA,NA,NA,NA,wel,NA
NA,81,6,4637410.677,417094.938,1.487,NA,2022-08-07,EVP,26,0.26,NA,NA,NA,NA,NA,wel,1.5325913830959512
NA,83,3,4636957.447,416777.56,1.392,NA,2022-08-24,EVP,18,0.18,NA,NA,NA,NA,NA,wel,NA
NA,84,6,4637423.397,417056.929,1.502,NA,2022-08-07,EVP,18,0.18,NA,NA,NA,NA,NA,wel,1.5654891538506137
NA,85,5,4637395.998,417125.997,1.465,NA,2022-08-07,EVP,33,0.33,NA,NA,NA,NA,NA,wel,1.4757579634202447
NA,86,6,4637060.993,416936.669,1.625,NA,2022-08-07,EVP,18,0.18,NA,NA,NA,NA,NA,wel,NA
NA,87,6,4637171.213,417005.835,1.49,NA,2022-08-07,EVP,28,0.28,NA,NA,NA,NA,NA,wel,1.5580186529751188
NA,89,6,4637426.597,417019.061,1.456,NA,2022-08-07,EVP,24,0.24,NA,NA,NA,NA,NA,wel,1.525552534212578
NA,91,1,4637190.473,416777.166,1.126,NA,2022-08-24,EVP,87,0.87,NA,NA,NA,NA,NA,wel,NA
NA,92,6,4637416.493,416899.059,1.596,NA,2022-08-24,EVP,12,0.12,NA,NA,NA,NA,NA,wel,NA
NA,95,3,4636864.36,416686.894,1.373,NA,2022-08-24,EVP,22,0.22,NA,NA,NA,NA,NA,wel,NA
NA,96,4,4637153.973,416989.894,1.561,NA,2022-08-07,EVP,28,0.28,NA,NA,NA,NA,NA,wel,NA
NA,97,6,4637094.738,416986.643,1.665,NA,2022-08-07,EVP,32,0.32,NA,NA,NA,NA,NA,wel,NA
NA,98,10,4637212.355,416797.675,1.248,NA,2022-08-24,EVP,37,0.37,NA,NA,NA,NA,NA,wel,NA
NA,101,6,4637280.402,417287.304,1.57,NA,2022-08-07,EVP,21,0.21,NA,NA,NA,NA,NA,wel,1.6343697744029224
NA,102,10,4637258.534,416807.598,1.19,NA,2022-08-24,EVP,40,0.4,NA,NA,NA,NA,NA,wel,NA
NA,103,5,4637054.006,416914.744,1.61,NA,2022-08-07,EVP,44,0.44,NA,NA,NA,NA,NA,wel,NA
NA,105,3,4637434.317,417088.597,1.427,NA,2022-08-07,EVP,38,0.38,Yes?,NA,NA,NA,NA,wel,1.4596161444251323
NA,107,10,4637023.913,417259.191,1.519,NA,2022-08-07,EVP,18,0.18,NA,NA,NA,NA,NA,wel,1.5946685054169472
NA,108,1,4637176.399,416755.615,1.11,NA,2022-08-24,EVP,121,1.21,NA,NA,NA,NA,NA,wel,NA
NA,109,6,4637258.886,417202.766,1.513,NA,2022-08-07,EVP,26,0.26,NA,NA,NA,NA,NA,wel,1.5785603848953007
NA,110,10,4636968.185,416774.559,1.472,NA,2022-08-24,EVP,15,0.15,NA,NA,NA,NA,NA,wel,NA
NA,111,10,4637209.131,416797.323,1.212,NA,2022-08-24,EVP,36,0.36,NA,NA,NA,NA,NA,wel,NA
NA,112,6,4637158.453,417125.769,1.555,NA,2022-08-07,EVP,25,0.25,NA,NA,NA,NA,NA,wel,1.612706623567865
NA,113,6,4636946.164,416857.888,1.468,NA,2022-08-24,EVP,17,0.17,NA,NA,NA,NA,NA,wel,NA
NA,114,3,4637142.086,417308.433,1.634,NA,2022-08-07,EVP,31,0.31,NA,NA,NA,NA,NA,wel,1.7003327991083994
NA,115,6,4637208.179,416874.721,1.44,NA,2022-08-24,EVP,14,0.14,NA,NA,NA,NA,NA,wel,NA
NA,117,5,4637042.859,416945.058,1.64,NA,2022-08-07,EVP,40,0.4,NA,NA,NA,NA,NA,wel,NA
NA,118,8,4637019.969,416798.491,1.588,NA,2022-08-24,EVP,37,0.37,NA,NA,NA,NA,NA,wel,NA
NA,119,8,4637106.4,416969.571,1.695,NA,2022-08-07,EVP,43,0.43,NA,NA,NA,NA,NA,wel,NA
NA,120,10,4636925.515,416713.223,1.516,NA,2022-08-24,EVP,11,0.11,NA,NA,NA,NA,NA,wel,NA
NA,121,7,4637381.163,416893.207,1.609,NA,2022-08-24,EVP,28,0.28,NA,NA,NA,NA,NA,wel,NA
NA,122,6,4637271.935,417009.451,1.495,NA,2022-08-07,EVP,28,0.28,NA,NA,NA,NA,NA,wel,1.538635749264477
NA,126,3,4637104.286,417067.942,1.55,NA,2022-08-07,EVP,37,0.37,NA,NA,NA,NA,NA,wel,1.5934415036670166
NA,127,2,4636994.022,416726.888,1.565,NA,2022-08-24,EVP,73,0.73,NA,NA,NA,NA,NA,wel,NA
NA,128,3,4637303.187,417056.937,1.481,NA,2022-08-07,EVP,11,0.11,NA,NA,NA,NA,NA,wel,1.4504481721955342
NA,129,6,4637357.966,416862.508,1.418,NA,2022-08-24,EVP,24,0.24,NA,NA,NA,NA,NA,wel,NA
NA,130,3,4637223.926,417146.108,1.495,NA,2022-08-07,EVP,18,0.18,NA,NA,NA,NA,NA,wel,1.5687253444822349
NA,131,8,4637079.014,417213.962,2.022,NA,2022-08-07,EVP,46,0.46,Yes,NA,NA,NA,NA,wel,2.1546741025470904
NA,132,9,4637242.157,417128.333,1.351,NA,2022-08-07,EVP,25,0.25,NA,NA,NA,NA,NA,wel,1.4576337625823115
NA,134,10,4636833.052,416694.054,1.353,NA,2022-08-24,EVP,55,0.55,NA,NA,NA,NA,NA,wel,NA
NA,135,10,4637077.521,416797.676,1.496,NA,2022-08-24,EVP,13,0.13,NA,NA,NA,NA,NA,wel,NA
NA,136,3,4637095.449,416721.488,1.353,NA,2022-08-24,EVP,23,0.23,NA,NA,NA,NA,NA,wel,NA
NA,137,9,4637481.284,417297.927,1.872,NA,2022-08-07,EVP,84,0.84,NA,NA,NA,NA,NA,wel,1.9108832134605542
NA,138,6,4636923.468,416714.758,1.511,NA,2022-08-24,EVP,9,0.09,NA,NA,NA,NA,NA,wel,NA
NA,139,12,4637038.644,417241.501,1.643,NA,2022-08-07,EVP,195,1.95,NA,NA,NA,NA,NA,wel,1.7751065412526628
NA,140,10,4637201.068,416829.36,1.304,NA,2022-08-24,EVP,30,0.3,NA,NA,NA,NA,NA,wel,NA
NA,141,6,4637221.872,417183.262,1.511,NA,2022-08-07,EVP,23,0.23,NA,NA,NA,NA,NA,wel,1.5597453720559735
NA,143,3,4637114.25,416886.302,1.515,NA,2022-08-24,EVP,22,0.22,NA,NA,NA,NA,NA,wel,NA
NA,144,2,4636972.296,416715.407,1.458,NA,2022-08-24,EVP,75,0.75,NA,NA,NA,NA,NA,wel,NA
NA,145,6,4637007.651,416783.373,1.437,NA,2022-08-24,EVP,9,0.09,NA,NA,NA,NA,NA,wel,NA
NA,146,5,4637114.093,417096.361,1.538,NA,2022-08-07,EVP,46,0.46,NA,NA,NA,NA,NA,wel,1.5950029362733906
NA,147,3,4637128.207,417154.758,1.718,NA,2022-08-07,EVP,22,0.22,NA,NA,NA,NA,NA,wel,1.727312001285863
NA,148,1,4637444.913,417095.005,1.273,NA,2022-08-07,EVP,96,0.96,NA,NA,NA,NA,NA,wel,1.2725266407687605
NA,149,6,4637261.129,417148.691,1.535,NA,2022-08-07,EVP,26,0.26,NA,NA,NA,NA,NA,wel,1.590531015352444
NA,150,6,4637177.195,417080.282,1.487,NA,2022-08-07,EVP,28,0.28,NA,NA,NA,NA,NA,wel,1.5586967133416318
NA,151,4,4637172.848,417148.954,1.595,NA,2022-08-07,EVP,19,0.19,NA,NA,NA,NA,NA,wel,1.587029407817635
NA,152,10,4637169.954,417086.083,1.225,NA,2022-08-07,EVP,82,0.82,NA,NA,NA,NA,NA,wel,1.207759673954249
NA,153,2,4637442.151,416865.484,1.469,NA,2022-08-24,EVP,65,0.65,NA,NA,NA,NA,NA,wel,NA
NA,154,9,4637425.826,416898.464,1.625,NA,2022-08-24,EVP,76,0.76,NA,NA,NA,NA,NA,wel,NA
NA,155,3,4637464.229,417086.064,1.461,NA,2022-08-07,EVP,24,0.24,NA,NA,NA,NA,NA,wel,1.4689073382432338
NA,157,6,4636976.149,416754.523,1.518,NA,2022-08-24,EVP,10,0.1,NA,NA,NA,NA,NA,wel,NA
NA,158,4,4637150.99,417244.453,1.479,NA,2022-08-07,EVP,49,0.49,NA,NA,NA,NA,NA,wel,1.5691780212023307
NA,159,11,4637137.42,417332.399,1.744,NA,2022-08-07,EVP,154,1.54,NA,NA,NA,NA,NA,wel,1.9889059457861635
NA,161,10,4637256.002,417186.069,1.556,NA,2022-08-07,EVP,11,0.11,NA,NA,NA,NA,NA,wel,1.5899256809916051
NA,162,6,4637142.094,417103.21,1.554,NA,2022-08-07,EVP,21,0.21,NA,NA,NA,NA,NA,wel,1.5873184273886987
NA,163,12,4637301.235,417313.056,1.766,NA,2022-08-07,EVP,190,1.9,NA,NA,NA,NA,NA,wel,2.02390596196925
NA,164,10,4637216.374,416803.702,1.3,NA,2022-08-24,EVP,34,0.34,NA,NA,NA,NA,NA,wel,NA
NA,165,6,4637071.211,416956.44,1.662,NA,2022-08-07,EVP,20,0.2,NA,NA,NA,NA,NA,wel,NA
NA,166,6,4637128.468,416811.905,1.654,NA,2022-08-24,EVP,8,0.08,NA,NA,NA,NA,NA,wel,NA
NA,167,11,4637090.835,417312.471,1.505,NA,2022-08-07,EVP,203,2.03,NA,NA,NA,NA,NA,wel,1.5649519428921024
NA,168,11,4637232.244,417313.204,1.737,NA,2022-08-07,EVP,109,1.09,NA,NA,NA,NA,NA,wel,1.882794905544303
NA,169,9,4637186.975,417021.906,1.791,NA,2022-08-07,EVP,93,0.93,NA,NA,NA,NA,NA,wel,1.8548591171713091
NA,170,11,4637140.927,417330.509,1.772,NA,2022-08-07,EVP,174,1.74,NA,NA,NA,NA,NA,wel,1.9726185553355884
NA,171,9,4637375.996,417314.071,1.92,NA,2022-08-07,EVP,124,1.24,NA,NA,NA,NA,NA,wel,1.887287401274355
NA,172,10,4636838.926,416716.937,1.307,NA,2022-08-24,EVP,47,0.47,NA,NA,NA,NA,NA,wel,NA
NA,173,11,4637154.052,417323.185,1.739,NA,2022-08-07,EVP,151,1.51,NA,NA,NA,NA,NA,wel,1.9825698569435368
NA,175,1,4637076.144,417188.763,1.869,NA,2022-08-07,EVP,70,0.7,NA,NA,NA,NA,NA,wel,1.9532148661016693
NA,176,12,4637056.728,417309.656,1.784,NA,2022-08-07,EVP,226,2.26,NA,NA,NA,NA,NA,wel,1.9701649388018285
NA,177,1,4636905.241,416587.63,1.21,NA,2022-08-24,EVP,58,0.58,NA,NA,NA,NA,NA,wel,NA
NA,178,10,4637250.061,417171.345,1.563,NA,2022-08-07,EVP,10,0.1,NA,NA,NA,NA,NA,wel,1.594866379727342
NA,180,11,4637160.599,417320.352,1.806,NA,2022-08-07,EVP,108,1.08,NA,NA,NA,NA,NA,wel,1.86935809821117
NA,181,3,4637064.947,416714.836,1.367,NA,2022-08-24,EVP,34,0.34,NA,NA,NA,NA,NA,wel,NA
NA,183,3,4637073.925,417107.101,1.695,NA,2022-08-07,EVP,21,0.21,NA,NA,NA,NA,NA,wel,1.6653961599299485
NA,184,12,4637352.166,417302.907,1.751,NA,2022-08-07,EVP,208,2.08,NA,NA,NA,NA,NA,wel,1.9206143754119749
NA,185,12,4637050.116,417302.98,1.874,NA,2022-08-07,EVP,124,1.24,NA,NA,NA,NA,NA,wel,1.968948200699931
NA,186,10,4637079.129,417293.85,1.593,NA,2022-08-07,EVP,15,0.15,NA,NA,NA,NA,NA,wel,1.6785438609085033
NA,187,3,4637051.489,416723.518,1.397,NA,2022-08-24,EVP,24,0.24,NA,NA,NA,NA,NA,wel,NA
NA,188,12,4637077.177,417304.739,1.747,NA,2022-08-07,EVP,216,2.16,NA,NA,NA,NA,NA,wel,1.8935458520498356
NA,189,1,4637267.242,417114.58,1.247,NA,2022-08-07,EVP,67,0.67,NA,NA,NA,NA,NA,wel,1.2938152409273969
NA,191,1,4637247.242,416688.607,0.639,NA,2022-08-24,EVP,204,2.04,NA,NA,NA,NA,NA,wel,NA
NA,192,1,4637142.229,417194.936,1.269,NA,2022-08-07,EVP,78,0.78,NA,NA,NA,NA,NA,wel,1.2672109079959344
NA,193,1,4637119.183,417294.24,1.269,NA,2022-08-07,EVP,108,1.08,NA,NA,NA,NA,NA,wel,1.2292341181634987
NA,194,11,4637210.356,417314.607,1.63,NA,2022-08-07,EVP,136,1.36,NA,NA,NA,NA,NA,wel,1.8311329288961566
NA,195,6,4637300.974,417156.187,1.517,NA,2022-08-07,EVP,25,0.25,NA,NA,NA,NA,NA,wel,1.5285882960849144
NA,196,5,4637259.027,416729.432,1.444,NA,2022-08-24,EVP,31,0.31,NA,NA,NA,NA,NA,wel,NA
NA,197,1,4637200.358,416712.666,1.102,NA,2022-08-24,EVP,164,1.64,NA,NA,NA,NA,NA,wel,NA
NA,200,1,4636977.624,416796.662,1.45,NA,2022-08-24,EVP,85,0.85,NA,NA,NA,NA,NA,wel,NA
NA,201,12,4637113.833,417357.218,1.533,NA,2022-08-07,EVP,290,2.9,NA,NA,NA,NA,NA,wel,1.6461174392064073
