Site,Day,Month,Year,PolygonNum,PointNum,Sub&Att,Subclass,Attributes,SampFormat,Northing,Easting,Altitude,Notes
PEG,,,,70,324,06a,06,a,Line,4671854.772,357852.225,1.359,
PEG,,,,70,325,06a,06,a,Line,4671855.387,357862.057,1.358,
PEG,,,,71,326,05a,05,a,Line,4671855.497,357863.608,1.348,
PEG,,,,71,327,05a,05,a,Line,4671855.9,357873.054,1.37,
PEG,,,,72,328,04a,04,a,Line,4671855.906,357874.219,1.365,
PEG,,,,72,329,04a,04,a,Line,4671855.713,357878.43,1.371,
PEG,,,,74,331,06a,06,a,Line,4671856.472,357879.734,1.393,
PEG,,,,74,332,06a,06,a,Line,4671862.919,357879.961,1.358,
PEG,,,,78,351,09a,09,a,Line,4671868.055,357877.575,1.3,
PEG,,,,78,352,09a,09,a,Line,4671869.556,357877.798,1.35,
PEG,,,,79,353,05a,05,a,Line,4671871.202,357877.802,1.347,
PEG,,,,79,354,05a,05,a,Line,4671871.309,357880.131,1.354,
PEG,,,,80,355,2,2,,Line,4671871.251,357880.983,1.323,
PEG,,,,80,356,02a,02,a,Line,4671871.626,357882.982,1.32,
PEG,,,,85,366,02as,02,as,Line,4671872.608,357890.147,1.327,
PEG,,,,85,367,02as,02,as,Line,4671874.594,357890.499,1.258,
PEG,,,,86,368,02a,02,a,Line,4671875.995,357890.611,1.249,
PEG,,,,86,369,02a,02,a,Line,4671879.204,357891.142,1.244,
PEG,,,,87,370,02as,02,as,Line,4671880.713,357891.307,1.22,
PEG,,,,87,371,02as,02,as,Line,4671880.485,357893.18,1.289,
PEG,,,,88,372,02a,02,a,Line,4671880.364,357894.311,1.234,
PEG,,,,88,373,02a,02,a,Line,4671880.29,357895.509,1.209,
PEG,,,,89,374,31s,31,s,Line,4671880.124,357896.811,1.061,
PEG,,,,89,375,31s,31,s,Line,4671885.199,357896.731,1.047,
PEG,,,,90,376,01as,01,as,Line,4671887.388,357896.676,1.088,
PEG,,,,90,377,01as,01,as,Line,4671891.097,357896.973,1.069,
PEG,,,,91,378,31s,31,s,Line,4671892.55,357897.028,0.954,
PEG,,,,91,379,31s,31,s,Line,4671918.72,357899.291,0.849,
PEG,,,,92,380,02bhs,02,bhs,Line,4671920.311,357899.141,0.979,
PEG,,,,92,381,02bhs,02,bhs,Line,4671926.839,357899.27,0.962,
PEG,,,,93,382,31s,31,s,Line,4671928.207,357899.231,0.883,
PEG,,,,93,383,31s,31,s,Line,4671941.377,357899.67,0.642,
PEG,,,,93,384,31s,31,s,Line,4671941.726,357894.212,0.809,
