Site,Day,Month,Year,PolygonNum,PointNum,Sub&Att,Subclass,Attributes,SampFormat,Northing,Easting,Altitude,Notes
WEL,28,Sep,2019,2,2,03a,03,a,Line,4637502.437,417266.403,1.45,
WEL,28,Sep,2019,2,3,03a,03,a,Line,4637493.825,417271.779,1.463,
WEL,28,Sep,2019,3,4,03bc,03,bc,Line,4637492.171,417272.942,1.464,thinning
WEL,28,Sep,2019,3,5,03bc,03,bc,Line,4637480.868,417281.811,1.507,
WEL,28,Sep,2019,6,10,03a,03,a,Line,4637475.092,417277.071,1.456,
WEL,28,Sep,2019,6,11,03a,03,a,Line,4637468.065,417269.916,1.418,
WEL,28,Sep,2019,7,12,06a,06,a,Line,4637466.617,417268.586,1.385,patchy dense peat
WEL,28,Sep,2019,7,13,06a,06,a,Line,4637464.48,417266.615,1.337,patchy dense peat
WEL,28,Sep,2019,11,17,01ef,01,ef,Line,4637462.832,417260.564,1.303,green crabs using burrows
WEL,28,Sep,2019,11,18,01ef,01,ef,Line,4637457.995,417257.28,1.269,
WEL,28,Sep,2019,12,19,33ef,33,ef,Line,4637456.207,417256.335,1.316,
WEL,28,Sep,2019,12,20,33ef,33,ef,Line,4637453.804,417257.669,1.234,
WEL,28,Sep,2019,14,22,02a,02,a,Line,4637451.121,417256.76,1.334,
WEL,28,Sep,2019,14,23,02a,02,a,Line,4637450.253,417251.226,1.334,
WEL,28,Sep,2019,16,25,01ef,01,ef,Line,4637449.88,417249.528,1.192,
WEL,28,Sep,2019,16,26,01ef,01,ef,Line,4637438.896,417245.718,1.161,due to curvature
WEL,28,Sep,2019,16,27,01ef,01,ef,Line,4637436.368,417242.689,1.138,
WEL,28,Sep,2019,16,28,01ef,01,ef,Line,4637432.383,417241.144,1.226,
WEL,28,Sep,2019,20,32,03a,03,a,Line,4637428.407,417242.322,1.284,
WEL,28,Sep,2019,20,33,03a,03,a,Line,4637431.298,417244.745,1.269,
WEL,28,Sep,2019,21,34,02a,02,a,Line,4637432.684,417246.145,1.223,
WEL,28,Sep,2019,21,35,02a,02,a,Line,4637434.083,417247.496,1.351,
WEL,28,Sep,2019,22,36,03a,03,a,Line,4637435.674,417249.032,1.311,
WEL,28,Sep,2019,22,37,03a,03,a,Line,4637437.031,417255.073,1.381,
WEL,28,Sep,2019,23,38,02a,02,a,Line,4637437.403,417257.133,1.404,
WEL,28,Sep,2019,23,39,02a,02,a,Line,4637437.548,417259.346,1.416,
WEL,28,Sep,2019,24,40,03a,03,a,Line,4637437.348,417261.232,1.433,
WEL,28,Sep,2019,24,41,03a,03,a,Line,4637436.319,417267.973,1.434,
