"source","group","n","mean_bias","median_bias","mae","mad","rmse","max_abs","q25_abs","q75_abs","q95_abs","slope","bias_p","pct_within_10cm","pct_within_20cm"
"photo_spring_mica","8",14,0.193240006012739,0.188093084122055,0.193240006012739,0.0386048633597878,0.196894554264795,0.281685707379857,0.164752935475119,0.222188089424318,0.24953636294355,1.22670771802982,1.04697563345855e-10,0,71.4285714285714
"photo_spring_mica","9",22,0.401504128541177,0.349907260240264,0.401504128541177,0.162661084167537,0.450742723875968,0.93056100723414,0.260422347554256,0.486555012026198,0.781603289229881,1.02948165361039,1.22672931301115e-08,0,13.6363636363636
"photo_spring_mica","N/A",1,0.0496935826183075,0.0496935826183075,0.0496935826183075,0,0.0496935826183075,0.0496935826183075,0.0496935826183075,0.0496935826183075,0.0496935826183075,NA,NA,100,100
"photo_summer","overall",167,0.36517456766629,0.258278106460731,0.385854497709244,0.221123996141212,0.535095636669595,2.29963720293887,0.156207785596063,0.513070799092104,1.04752234935237,0.739704374849377,2.2808709942341e-24,13.7724550898204,37.125748502994
"photo_summer","1",26,0.51377303955988,0.502490607463155,0.51377303955988,0.201225394636771,0.542339228506665,0.863043748027928,0.379514290908999,0.634726850605456,0.777121883595909,0.296657449118706,7.21209657083064e-14,0,0
"photo_summer","10",1,0.181279280397454,0.181279280397454,0.181279280397454,0,0.181279280397454,0.181279280397454,0.181279280397454,0.181279280397454,0.181279280397454,NA,NA,0,100
"photo_summer","11",8,1.01699059440618,0.9258152860261,1.01699059440618,0.579644592355713,1.21182823505136,2.29963720293887,0.546628446045528,1.28511479809745,2.08017739344897,-10.7785486744785,0.00467127619337876,12.5,12.5
"photo_summer","12",8,1.05331264501479,1.25712924566859,1.14788558109284,0.590450153668578,1.29907771454328,2.17237504890773,0.679290081437368,1.53120525642959,1.9636890037644,-7.03843802526206,0.00801551953731991,0,0
"photo_summer","2",4,0.365779621804478,0.309796903095348,0.365779621804478,0.0518465277479678,0.391234401180997,0.601389537443436,0.291172777035705,0.384403747864122,0.557992379527573,0.708190161990618,0.0197264006393447,0,0
"photo_summer","3",35,0.171336587793583,0.156001179415677,0.18006908057851,0.143630954016709,0.216582926495571,0.537707298411003,0.10480342760363,0.269486917870972,0.386253626739542,0.88448808632786,9.33541680281229e-09,22.8571428571429,62.8571428571429
"photo_summer","4",8,0.199914949105047,0.167257716341762,0.199914949105047,0.130447225410514,0.241603297487417,0.504943786761374,0.111535095123791,0.256620660449329,0.418192130350421,1.16475334551069,0.00590925724107775,25,62.5
"photo_summer","5",19,0.241137931214618,0.219453364958815,0.241137931214618,0.0738133437080511,0.25327502641365,0.394602414114428,0.192248828758995,0.27494692307948,0.382942852671951,0.513934683211805,1.06307756519371e-10,5.26315789473684,36.8421052631579
"photo_summer","6",15,0.164413668488465,0.152444094574783,0.164925579311066,0.0815887126377708,0.198731556664299,0.46481342220366,0.110266364329949,0.208113318069716,0.323665825040573,1.03240032764536,7.67570967483865e-05,26.6666666666667,66.6666666666667
"photo_summer","7",7,0.188670575168137,0.185639540010487,0.188670575168137,0.0570445149254064,0.20129348500033,0.31871459913087,0.147373860318232,0.218047158438077,0.297401733260641,0.573124314493095,0.000587863455184344,14.2857142857143,71.4285714285714
"photo_summer","8",14,0.111402998252175,0.176039956718128,0.168364587373724,0.13393808841851,0.197559342589211,0.347328798850243,0.0648451335161054,0.236018816835667,0.330242508824111,-1.48904906118596,0.0285661842102804,35.7142857142857,64.2857142857143
