poly_number,point_number,subclass,northing,easting,elevation,notes,date,type,veg_height_cm,veg_height_m,outside_mask,out_rgb_may,out_lidar_may,out_rgb_aug,out_lidar_aug,site,predicted
NA,89,3,4737256.46,347793.795,1.38,NA,2022-08-11,EVP,38,0.38,NA,NA,NA,NA,NA,oth,1.5780641881948019
NA,90,2,4737115.786,348025.027,1.293,NA,2022-08-11,EVP,71,0.71,NA,NA,NA,NA,NA,oth,NA
NA,92,1,4736953.66,347689.116,0.932,NA,2022-08-09,EVP,134,1.34,NA,NA,NA,NA,NA,oth,NA
NA,93,6,4737071.888,347813.689,1.191,NA,2022-08-09,EVP,18,0.18,NA,NA,NA,NA,NA,oth,1.276104354708235
NA,94,7,4736872.605,347672.552,1.393,NA,2022-08-09,EVP,35,0.35,NA,NA,NA,NA,NA,oth,NA
NA,96,7,4736905.214,347843.355,1.274,NA,2022-08-09,EVP,30,0.3,NA,NA,NA,NA,NA,oth,NA
NA,97,5,4737644.661,347762.691,1.256,NA,2022-08-11,EVP,40,0.4,Yes,Yes,Yes,NA,NA,oth,1.3667640860775807
NA,98,7,4737570.225,347612.802,1.825,NA,2022-08-11,EVP,36,0.36,NA,NA,NA,NA,NA,oth,1.4796369473929678
NA,100,1,4736959.341,347793.018,0.814,NA,2022-08-09,EVP,90,0.9,NA,NA,NA,NA,NA,oth,NA
NA,101,6,4737229.102,347642.055,1.42,NA,2022-08-09,EVP,10,0.1,NA,NA,NA,NA,NA,oth,1.5309567469784908
NA,102,6,4737285.883,347490.423,1.407,NA,2022-08-09,EVP,21,0.21,NA,NA,NA,NA,NA,oth,1.4091819583825038
NA,103,6,4737446.056,347641.228,1.728,NA,2022-08-11,EVP,32,0.32,NA,NA,NA,NA,NA,oth,1.5096134322688206
NA,104,1,4737263.307,347290.149,0.713,NA,2022-08-09,EVP,127,1.27,NA,NA,NA,NA,NA,oth,0.7895460299956667
NA,105,6,4737308.515,347674.408,1.417,NA,2022-08-11,EVP,20,0.2,NA,NA,NA,NA,NA,oth,1.527971401984569
NA,106,3,4737724.856,347750.006,1.368,NA,2022-08-11,EVP,34,0.34,Yes,Yes,Yes,NA,NA,oth,1.5696195745777344
NA,107,1,4737233.242,347650.562,0.895,NA,2022-08-09,EVP,177,1.77,NA,NA,NA,NA,NA,oth,0.7826652531291387
NA,108,6,4737141.938,347568.901,1.467,NA,2022-08-09,EVP,23,0.23,NA,NA,NA,NA,NA,oth,1.5200687235849577
NA,109,5,4737002.737,347942.717,1.373,NA,2022-08-11,EVP,44,0.44,NA,NA,NA,NA,NA,oth,1.5212877579468007
NA,110,6,4737592.135,347810.592,1.372,NA,2022-08-11,EVP,13,0.13,Yes,Yes,Yes,NA,NA,oth,1.4821318744184921
NA,111,4,4737089.841,347737.162,1.272,NA,2022-08-09,EVP,39,0.39,NA,NA,NA,NA,NA,oth,1.35623191632889
NA,112,6,4737047.317,347711.493,1.249,NA,2022-08-09,EVP,20,0.2,NA,NA,NA,NA,NA,oth,1.35843570068863
NA,113,6,4736927.434,347663.397,1.429,NA,2022-08-09,EVP,11,0.11,NA,NA,NA,NA,NA,oth,NA
NA,114,6,4737613.802,347848.793,1.32,NA,2022-08-11,EVP,32,0.32,Yes,Yes,Yes,Yes,Yes,oth,1.3892487569522003
NA,116,5,4736857.399,347834.538,1.446,NA,2022-08-09,EVP,20,0.2,NA,NA,NA,NA,NA,oth,NA
NA,117,6,4737327.417,347583.138,1.364,NA,2022-08-09,EVP,11,0.11,NA,NA,NA,NA,NA,oth,1.4875503595330333
NA,118,4,4737689.154,347775.538,1.369,NA,2022-08-11,EVP,31,0.31,Yes,Yes,Yes,NA,NA,oth,1.5446122250923415
NA,119,5,4737085.362,348010.59,1.321,NA,2022-08-11,EVP,34,0.34,NA,NA,NA,NA,NA,oth,NA
NA,120,5,4737641.039,347827.12,1.303,NA,2022-08-11,EVP,41,0.41,Yes,Yes,Yes,Yes,Yes,oth,1.394697435740801
NA,121,6,4737203.671,347503.978,1.516,NA,2022-08-09,EVP,24,0.24,NA,NA,NA,NA,NA,oth,1.5954221771376433
NA,122,6,4737333.035,347566.29,1.388,NA,2022-08-09,EVP,14,0.14,NA,NA,NA,NA,NA,oth,1.4947921603168568
NA,124,5,4737435.077,347699.826,1.377,NA,2022-08-11,EVP,49,0.49,NA,NA,NA,NA,NA,oth,1.4976203311960787
NA,125,5,4737222.356,347701.782,1.343,NA,2022-08-11,EVP,40,0.4,NA,NA,NA,NA,NA,oth,1.4719766415153035
NA,127,5,4736969.385,347708.762,1.361,NA,2022-08-09,EVP,39,0.39,NA,NA,NA,NA,NA,oth,NA
NA,128,5,4737402.119,347694.671,1.387,NA,2022-08-11,EVP,35,0.35,NA,NA,NA,NA,NA,oth,1.5070193855374654
NA,132,4,4737010.547,347577.439,1.39,NA,2022-08-09,EVP,34,0.34,NA,NA,NA,NA,NA,oth,1.4555737113465472
NA,133,12,4737560.338,347667.292,1.377,NA,2022-08-11,EVP,234,2.34,NA,NA,NA,NA,NA,oth,1.4493061995579444
NA,135,4,4737581.082,347674.481,1.435,NA,2022-08-11,EVP,29,0.29,NA,NA,NA,NA,NA,oth,1.5190955895027045
NA,137,5,4737091.503,347891.425,1.272,NA,2022-08-11,EVP,45,0.45,NA,NA,NA,NA,NA,oth,1.3674116911451724
NA,138,4,4737443.926,347701.554,1.409,NA,2022-08-11,EVP,37,0.37,NA,NA,NA,NA,NA,oth,1.50841961055
NA,139,4,4737291.234,347735.993,1.39,NA,2022-08-11,EVP,35,0.35,NA,NA,NA,NA,NA,oth,1.4974845911243662
NA,140,3,4736887.948,347843.442,1.392,NA,2022-08-09,EVP,18,0.18,NA,NA,NA,NA,NA,oth,NA
NA,142,4,4737512.751,347602.725,1.455,NA,2022-08-11,EVP,26,0.26,NA,NA,NA,NA,NA,oth,1.6005290157577088
NA,144,4,4737154.298,348141.438,1.317,NA,2022-08-11,EVP,41,0.41,NA,NA,NA,NA,NA,oth,NA
NA,146,3,4737701.836,347780.062,1.419,NA,2022-08-11,EVP,22,0.22,Yes,Yes,Yes,Yes,NA,oth,1.545497440863399
NA,147,3,4737124.723,347884.815,1.329,NA,2022-08-11,EVP,40,0.4,NA,NA,NA,NA,NA,oth,1.4731812082071192
NA,148,3,4737075.836,347923.522,1.341,NA,2022-08-11,EVP,35,0.35,NA,NA,NA,NA,NA,oth,1.466593994135152
NA,150,6,4737225.404,348150.05,1.218,NA,2022-08-11,EVP,22,0.22,NA,NA,NA,NA,NA,oth,NA
NA,151,3,4737092.797,347676.429,1.374,NA,2022-08-09,EVP,25,0.25,NA,NA,NA,NA,NA,oth,1.4640553774380698
NA,153,3,4736916.131,347796.538,1.432,NA,2022-08-09,EVP,19,0.19,NA,NA,NA,NA,NA,oth,NA
NA,154,3,4737260.72,347740.912,1.353,NA,2022-08-11,EVP,31,0.31,NA,NA,NA,NA,NA,oth,1.4963831143878554
NA,155,3,4737034.102,347628.335,1.37,NA,2022-08-09,EVP,28,0.28,NA,NA,NA,NA,NA,oth,1.4517063707247655
NA,156,1,4737459.716,347655.941,0.999,NA,2022-08-11,EVP,115,1.15,NA,NA,NA,NA,NA,oth,1.1521282328877938
NA,157,3,4737082.591,347905.408,1.293,NA,2022-08-11,EVP,33,0.33,NA,NA,NA,NA,NA,oth,1.339631433204836
NA,159,3,4736880.617,347942.816,1.401,NA,2022-08-09,EVP,34,0.34,NA,NA,NA,NA,NA,oth,NA
NA,160,3,4736883.122,347882.752,1.413,NA,2022-08-09,EVP,32,0.32,NA,NA,NA,NA,NA,oth,NA
NA,161,4,4737285.065,347796.181,1.463,NA,2022-08-11,EVP,40,0.4,NA,NA,NA,NA,NA,oth,1.6030497459212232
NA,162,2,4737163.787,348052.682,1.038,NA,2022-08-11,EVP,54,0.54,NA,NA,NA,NA,NA,oth,NA
NA,163,2,4737520.607,347538.439,1.5,NA,2022-08-11,EVP,45,0.45,NA,NA,NA,NA,NA,oth,1.5961961380719498
NA,164,4,4737175.232,347896.242,1.357,NA,2022-08-11,EVP,32,0.32,NA,NA,NA,NA,NA,oth,1.5267948749748637
NA,165,4,4737552.876,347626.265,1.391,NA,2022-08-11,EVP,53,0.53,NA,NA,NA,NA,NA,oth,1.4283515119822798
NA,167,2,4737061.072,347648.63,1.361,NA,2022-08-09,EVP,55,0.55,NA,NA,NA,NA,NA,oth,1.415354411477587
NA,168,5,4737624.53,347793.359,1.366,NA,2022-08-11,EVP,41,0.41,Yes,Yes,Yes,NA,NA,oth,1.4773892814642116
NA,169,2,4737631.259,347772.407,1.245,NA,2022-08-11,EVP,82,0.82,Yes,Yes,Yes,NA,NA,oth,1.346970955386685
NA,170,1,4736961.713,347762.625,0.852,NA,2022-08-09,EVP,88,0.88,NA,NA,NA,NA,NA,oth,NA
NA,171,5,4737342.654,347699.337,1.384,NA,2022-08-11,EVP,38,0.38,NA,NA,NA,NA,NA,oth,1.5076698782352267
NA,172,11,4737464.441,347789.802,1.478,NA,2022-08-11,EVP,94,0.94,NA,NA,NA,NA,NA,oth,1.558737124157012
NA,173,6,4737354.589,347346.815,1.347,NA,2022-08-09,EVP,29,0.29,NA,NA,NA,NA,NA,oth,1.4132553877031202
NA,175,6,4737228.512,348171.029,1.203,NA,2022-08-11,EVP,17,0.17,NA,Yes,NA,NA,NA,oth,NA
NA,181,6,4737089.102,347522.134,1.534,NA,2022-08-09,EVP,34,0.34,NA,NA,NA,NA,NA,oth,1.5687709506770942
NA,183,6,4737226.702,347476.811,1.503,NA,2022-08-09,EVP,23,0.23,NA,NA,NA,NA,NA,oth,1.5898580386953243
NA,184,1,4736959.166,347758.41,0.693,NA,2022-08-09,EVP,117,1.17,NA,NA,NA,NA,NA,oth,NA
NA,185,5,4736954.745,347659.463,1.354,NA,2022-08-09,EVP,33,0.33,NA,NA,NA,NA,NA,oth,NA
NA,187,1,4736911.474,347885.432,0.623,NA,2022-08-09,EVP,118,1.18,NA,NA,NA,NA,NA,oth,NA
NA,188,1,4737117.619,347511.474,0.974,NA,2022-08-09,EVP,153,1.53,NA,NA,NA,NA,NA,oth,0.9551167077052842
NA,191,1,4736967.992,347635.245,0.893,NA,2022-08-09,EVP,112,1.12,NA,NA,NA,NA,NA,oth,NA
NA,192,6,4737005.165,347610.856,1.361,NA,2022-08-09,EVP,19,0.19,NA,NA,NA,NA,NA,oth,1.4326172727397652
NA,194,6,4737340.16,347369.614,1.428,NA,2022-08-09,EVP,16,0.16,NA,NA,NA,NA,NA,oth,1.4472936917056611
NA,195,4,4736979.471,347600.114,1.345,NA,2022-08-09,EVP,26,0.26,NA,NA,NA,NA,NA,oth,NA
NA,196,3,4737169.571,347904.01,1.374,NA,2022-08-11,EVP,26,0.26,NA,NA,NA,NA,NA,oth,1.4837268098158187
NA,197,3,4737369.467,347367.015,1.371,NA,2022-08-09,EVP,27,0.27,NA,NA,NA,NA,NA,oth,1.432206581663452
NA,199,6,4737198.262,348106.494,1.327,NA,2022-08-11,EVP,14,0.14,NA,NA,NA,NA,NA,oth,NA
