"source","group","n","mean_bias","median_bias","mae","mad","rmse","max_abs","q25_abs","q75_abs","q95_abs","slope","bias_p","pct_within_10cm","pct_within_20cm"
"massgis_346735","11",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_346735","12",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_346735","2",0,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA
"massgis_346735","3",5,0.0740072785879086,0.0897147951931301,0.0740072785879086,0.0467739529582243,0.0848148148907409,0.121263394247645,0.0297811749804386,0.109197550544009,0.118850225506918,1.57610873517804,0.0233212236875486,60,100
"massgis_346735","4",2,0.0537093176574929,0.0537093176574929,0.0537093176574929,0.0555830869525635,0.0654997083023429,0.091199596190181,0.0349641783911488,0.072454456923837,0.0874505683369122,-0.499611141307526,0.38795426125256,100,100
"massgis_346735","5",3,0.105190093921178,0.104337629267652,0.105190093921178,0.0640967918449522,0.11129313462183,0.150127717039746,0.0827212823618946,0.127232673153699,0.145548708262536,0.225733543393353,0.0548375308269469,33.3333333333333,100
"massgis_346735","6",5,0.0643237716081415,0.0502428023432808,0.0643237716081415,0.0553443009481152,0.0791900620485027,0.137238892136491,0.0253829808552326,0.0958405999416176,0.128959233697516,0.515332400396136,0.0495554010563364,80,100
"massgis_346735","7",2,0.0938572980131434,0.0938572980131434,0.0938572980131434,0.00967839868206523,0.0940840424833214,0.100385288490727,0.0905933027743516,0.0971212932519351,0.0997324894429685,0.890285874326329,0.0442071735361582,50,100
"massgis_346735","8",1,0.0311331520804929,0.0311331520804929,0.0311331520804929,0,0.0311331520804929,0.0311331520804929,0.0311331520804929,0.0311331520804929,0.0311331520804929,NA,NA,100,100
"massgis_346735","9",2,0.0510837580228726,0.0510837580228726,0.0510837580228726,0.0173451593335362,0.0524063015033308,0.062782907714992,0.0452341831768129,0.0569333328689323,0.06161299274578,0.822740156180008,0.143326314594324,100,100
